J’,Par,N’,J’’,Par’’,N’’,Frequency,State’,V’,Lambda’,Sigma’,Omega’,State’’,V’’,Lambda’’,Sigma’’,Omega’’,Weight
14.5,-,4,14.5,+,4,98.2976,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
13.5,+,1,13.5,-,1,98.5555,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
14.5,-,4,13.5,+,4,99.8841,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
15.5,-,4,14.5,+,4,99.9883,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
13.5,+,1,12.5,-,1,100.2015,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
14.5,+,1,13.5,-,1,100.3188,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
14.5,-,3,14.5,+,3,100.6703,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
15.5,+,5,15.5,-,5,102.0302,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
14.5,-,3,13.5,+,3,102.3154,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
15.5,-,3,14.5,+,3,102.4237,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
14.5,-,2,14.5,+,2,103.0249,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
15.5,+,5,14.5,-,5,103.6585,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
16.5,+,5,15.5,-,5,103.7579,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
15.5,+,4,15.5,-,4,104.5931,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
14.5,-,2,13.5,+,2,104.7288,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
15.5,-,2,14.5,+,2,104.8411,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
14.5,-,1,14.5,+,1,105.3684,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
15.5,+,4,14.5,-,4,106.2838,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
16.5,+,4,15.5,-,4,106.3869,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
15.5,+,3,15.5,-,3,107.1241,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
14.5,-,1,13.5,+,1,107.1316,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
15.5,-,1,14.5,+,1,107.2479,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
16.5,-,5,16.5,+,5,108.1152,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
15.5,+,3,14.5,-,3,108.8776,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
16.5,+,3,15.5,-,3,108.9849,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
15.5,+,2,15.5,-,2,109.6356,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
16.5,-,5,15.5,+,5,109.8429,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
17.5,-,5,16.5,+,5,109.9413,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
16.5,-,4,16.5,+,4,110.8396,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
15.5,+,2,14.5,-,2,111.4519,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
16.5,+,2,15.5,-,2,111.5631,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
15.5,+,1,15.5,-,1,112.135,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
16.5,-,4,15.5,+,4,112.6334,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
17.5,-,4,16.5,+,4,112.7354,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
16.5,-,3,16.5,+,3,113.529,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
15.5,+,1,14.5,-,1,114.0145,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
16.5,+,1,15.5,-,1,114.1298,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
17.5,+,5,17.5,-,5,114.148,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
16.5,-,3,15.5,+,3,115.3897,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
17.5,-,3,16.5,+,3,115.4959,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
17.5,+,5,16.5,-,5,115.9741,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
18.5,+,5,17.5,-,5,116.0713,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
16.5,-,2,16.5,+,2,116.1973,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
17.5,+,4,17.5,-,4,117.0341,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
16.5,-,2,15.5,+,2,118.1248,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
17.5,-,2,16.5,+,2,118.2349,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
16.5,-,1,16.5,+,1,118.8525,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
17.5,+,4,16.5,-,4,118.9299,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
18.5,+,4,17.5,-,4,119.0307,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
17.5,+,3,17.5,-,3,119.882,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
18.5,-,5,18.5,+,5,120.1259,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
16.5,-,1,15.5,+,1,120.8473,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
17.5,-,1,16.5,+,1,120.9614,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
17.5,+,3,16.5,-,3,121.8489,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
18.5,+,3,17.5,-,3,121.9538,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
18.5,-,5,17.5,+,5,122.0491,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
19.5,-,5,18.5,+,5,122.1452,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
17.5,+,2,17.5,-,2,122.7071,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
18.5,-,4,18.5,+,4,123.174,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
17.5,+,2,16.5,-,2,124.7447,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
18.5,+,2,17.5,-,2,124.8537,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
18.5,-,4,17.5,+,4,125.1706,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
19.5,-,4,18.5,+,4,125.2701,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
17.5,+,1,17.5,-,1,125.518,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
19.5,+,5,19.5,-,5,126.0459,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
18.5,-,3,18.5,+,3,126.1804,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
17.5,+,1,16.5,-,1,127.627,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
18.5,+,1,17.5,-,1,127.7399,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
19.5,+,5,18.5,-,5,128.0652,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
20.5,+,5,19.5,-,5,128.16,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
18.5,-,3,17.5,+,3,128.2522,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
19.5,-,3,18.5,+,3,128.356,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
18.5,-,2,18.5,+,2,129.1623,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
19.5,+,4,19.5,-,4,129.2564,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
18.5,-,2,17.5,+,2,131.3089,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
19.5,+,4,18.5,-,4,131.3526,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
19.5,-,2,18.5,+,2,131.4166,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
20.5,+,4,19.5,-,4,131.4508,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
20.5,-,5,20.5,+,5,131.9056,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
18.5,-,1,18.5,+,1,132.1289,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
19.5,+,3,19.5,-,3,132.4214,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
20.5,-,5,19.5,+,5,134.0196,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
21.5,-,5,20.5,+,5,134.1131,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
18.5,-,1,17.5,+,1,134.3508,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
19.5,-,1,18.5,+,1,134.4625,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
19.5,+,3,18.5,-,3,134.597,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
20.5,+,3,19.5,-,3,134.6994,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
20.5,-,4,20.5,+,4,135.2787,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
19.5,+,2,19.5,-,2,135.5601,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
20.5,-,4,19.5,+,4,137.4731,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
21.5,-,4,20.5,+,4,137.57,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
21.5,+,5,21.5,-,5,137.702,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
19.5,+,2,18.5,-,2,137.8144,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
20.5,+,2,19.5,-,2,137.9208,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
20.5,-,3,20.5,+,3,138.6024,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
19.5,+,1,19.5,-,1,138.6824,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
21.5,+,5,20.5,-,5,139.9096,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
22.5,+,5,21.5,-,5,140.0017,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
20.5,-,3,19.5,+,3,140.8803,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
21.5,-,3,20.5,+,3,140.9814,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
19.5,+,1,18.5,-,1,141.0159,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
20.5,+,1,19.5,-,1,141.1263,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
21.5,+,4,21.5,-,4,141.2383,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
20.5,-,2,20.5,+,2,141.8979,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
22.5,-,5,22.5,+,5,143.4328,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
21.5,+,4,20.5,-,4,143.5296,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
22.5,+,4,21.5,-,4,143.625,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
20.5,-,2,19.5,+,2,144.2585,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
21.5,-,2,20.5,+,2,144.3636,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
21.5,+,3,21.5,-,3,144.7206,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
20.5,-,1,20.5,+,1,145.1757,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
22.5,-,5,21.5,+,5,145.7324,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
23.5,-,5,22.5,+,5,145.823,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
21.5,+,3,20.5,-,3,147.0997,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
22.5,-,4,22.5,+,4,147.1326,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
22.5,+,3,21.5,-,3,147.1993,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
20.5,-,1,19.5,+,1,147.6196,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
21.5,-,1,20.5,+,1,147.7286,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
21.5,+,2,21.5,-,2,148.173,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
23.5,+,5,23.5,-,5,149.0952,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
22.5,-,4,21.5,+,4,149.5192,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
23.5,-,4,22.5,+,4,149.6131,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
21.5,+,2,20.5,-,2,150.6386,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
22.5,+,2,21.5,-,2,150.7422,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
22.5,-,3,22.5,+,3,150.7735,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
23.5,+,5,22.5,-,5,151.4855,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
24.5,+,5,23.5,-,5,151.5746,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
21.5,+,1,21.5,-,1,151.6063,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
23.5,+,4,23.5,-,4,152.959,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
22.5,-,3,21.5,+,3,153.2522,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
23.5,-,3,22.5,+,3,153.3503,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
21.5,+,1,20.5,-,1,154.1591,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
22.5,+,1,21.5,-,1,154.2666,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
22.5,-,2,22.5,+,2,154.3828,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
24.5,-,5,24.5,+,5,154.6868,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
23.5,+,4,22.5,-,4,155.4395,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
24.5,+,4,23.5,-,4,155.5318,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
23.5,+,3,23.5,-,3,156.7586,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
22.5,-,2,21.5,+,2,156.952,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
23.5,-,2,22.5,+,2,157.054,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
24.5,-,5,23.5,+,5,157.1662,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
25.5,-,5,24.5,+,5,157.2538,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
22.5,-,1,22.5,+,1,157.9715,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
24.5,-,4,24.5,+,4,158.7152,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
23.5,+,3,22.5,-,3,159.3354,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
24.5,+,3,23.5,-,3,159.4319,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
25.5,+,5,25.5,-,5,160.2052,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
23.5,+,2,23.5,-,2,160.5247,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
22.5,-,1,21.5,+,1,160.6319,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
23.5,-,1,22.5,+,1,160.7378,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
24.5,-,4,23.5,+,4,161.2879,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
25.5,-,4,24.5,+,4,161.3785,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
24.5,-,3,24.5,+,3,162.6733,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
25.5,+,5,24.5,-,5,162.7721,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
26.5,+,5,25.5,-,5,162.858,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
23.5,+,2,22.5,-,2,163.196,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
24.5,+,2,23.5,-,2,163.2965,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
23.5,+,1,23.5,-,1,164.2689,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
25.5,+,4,25.5,-,4,164.3986,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
24.5,-,3,23.5,+,3,165.3466,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
25.5,-,3,24.5,+,3,165.4415,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
26.5,-,5,26.5,+,5,165.6479,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
24.5,-,2,24.5,+,2,166.5964,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
23.5,+,1,22.5,-,1,167.0352,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
25.5,+,4,24.5,-,4,167.0619,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
24.5,+,1,23.5,-,1,167.1396,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
26.5,+,4,25.5,-,4,167.1508,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
26.5,-,5,25.5,+,5,168.3008,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
27.5,-,5,26.5,+,5,168.385,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
25.5,+,3,25.5,-,3,168.5151,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
24.5,-,2,23.5,+,2,169.3682,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
25.5,-,2,24.5,+,2,169.467,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
26.5,-,4,26.5,+,4,170.007,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
24.5,-,1,24.5,+,1,170.496,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
27.5,+,5,27.5,-,5,171.0127,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
25.5,+,3,24.5,-,3,171.2834,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
26.5,+,3,25.5,-,3,171.3766,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
25.5,+,2,25.5,-,2,172.5954,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
26.5,-,4,25.5,+,4,172.7592,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
27.5,-,4,26.5,+,4,172.8463,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
24.5,-,1,23.5,+,1,173.3666,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
25.5,-,1,24.5,+,1,173.4693,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
27.5,+,5,26.5,-,5,173.7498,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
28.5,+,5,27.5,-,5,173.8322,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
26.5,-,3,26.5,+,3,174.2817,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
25.5,+,2,24.5,-,2,175.466,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
27.5,+,4,27.5,-,4,175.5381,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
26.5,+,2,25.5,-,2,175.5631,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
28.5,-,5,28.5,+,5,176.2973,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
25.5,+,1,25.5,-,1,176.6503,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
26.5,-,3,25.5,+,3,177.1432,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
27.5,-,3,26.5,+,3,177.2346,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
27.5,+,4,26.5,-,4,178.3774,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
28.5,+,4,27.5,-,4,178.4626,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
26.5,-,2,26.5,+,2,178.5192,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
28.5,-,5,27.5,+,5,179.1169,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
29.5,-,5,28.5,+,5,179.1975,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
25.5,+,1,24.5,-,1,179.6236,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
26.5,+,1,25.5,-,1,179.7245,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
27.5,+,3,27.5,-,3,179.9707,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
28.5,-,4,28.5,+,4,180.9897,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
26.5,-,2,25.5,+,2,181.4869,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
29.5,+,5,29.5,-,5,181.4995,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
27.5,-,2,26.5,+,2,181.5822,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
26.5,-,1,26.5,+,1,182.7294,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
27.5,+,3,26.5,-,3,182.9236,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
28.5,+,3,27.5,-,3,183.0132,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
28.5,-,4,27.5,+,4,183.9142,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
29.5,-,4,28.5,+,4,183.9975,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
27.5,+,2,27.5,-,2,184.3656,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
29.5,+,5,28.5,-,5,184.3997,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
30.5,+,5,29.5,-,5,184.4784,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
28.5,-,3,28.5,+,3,185.5798,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
26.5,-,1,25.5,+,1,185.8037,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
27.5,-,1,26.5,+,1,185.9028,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
29.5,+,4,29.5,-,4,186.3597,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
30.5,-,5,30.5,+,5,186.6173,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
27.5,+,2,26.5,-,2,187.4286,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
28.5,+,2,27.5,-,2,187.5221,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
28.5,-,3,27.5,+,3,188.6223,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
29.5,-,3,28.5,+,3,188.71,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
27.5,+,1,27.5,-,1,188.7312,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
29.5,+,4,28.5,-,4,189.3675,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
30.5,+,4,29.5,-,4,189.4487,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
30.5,-,5,29.5,+,5,189.5962,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
31.5,-,5,30.5,+,5,189.673,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
28.5,-,2,28.5,+,2,190.1323,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
29.5,+,3,29.5,-,3,191.1067,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
30.5,-,4,30.5,+,4,191.646,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
31.5,+,5,31.5,-,5,191.6486,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
27.5,+,1,26.5,-,1,191.9045,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
28.5,+,1,27.5,-,1,192.0018,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
28.5,-,2,27.5,+,2,193.2888,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
29.5,-,2,28.5,+,2,193.3803,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
29.5,+,3,28.5,-,3,194.2368,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
30.5,+,3,29.5,-,3,194.3226,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
28.5,-,1,28.5,+,1,194.6532,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
31.5,+,5,30.5,-,5,194.7042,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
30.5,-,4,29.5,+,4,194.7351,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
32.5,+,5,31.5,-,5,194.779,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
31.5,-,4,30.5,+,4,194.8143,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
29.5,+,2,29.5,-,2,195.8171,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
30.5,-,3,30.5,+,3,196.5491,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
32.5,-,5,32.5,+,5,196.5914,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
31.5,+,4,31.5,-,4,196.8467,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
28.5,-,1,27.5,+,1,197.9238,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
29.5,-,1,28.5,+,1,198.0191,1,0,0,-0.5,-0.5,1,0,0,0.5,0.5,1
29.5,+,2,28.5,-,2,199.0651,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
30.5,+,2,29.5,-,2,199.1546,1,1,0,0.5,0.5,1,1,0,-0.5,-0.5,1
32.5,-,5,31.5,+,5,199.7218,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
30.5,-,3,29.5,+,3,199.765,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
33.5,-,5,32.5,+,5,199.7944,1,4,0,-0.5,-0.5,1,4,0,0.5,0.5,1
31.5,-,3,30.5,+,3,199.8487,1,2,0,-0.5,-0.5,1,2,0,0.5,0.5,1
31.5,+,4,30.5,-,4,200.015,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
32.5,+,4,31.5,-,4,200.092,1,3,0,0.5,0.5,1,3,0,-0.5,-0.5,1
29.5,+,1,29.5,-,1,200.4933,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
30.5,-,2,30.5,+,2,201.4178,1,1,0,-0.5,-0.5,1,1,0,0.5,0.5,1
33.5,+,5,33.5,-,5,201.4438,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
31.5,+,3,31.5,-,3,201.9049,1,2,0,0.5,0.5,1,2,0,-0.5,-0.5,1
32.5,-,4,32.5,+,4,201.9599,1,3,0,-0.5,-0.5,1,3,0,0.5,0.5,1
29.5,+,1,28.5,-,1,203.8592,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
30.5,+,1,29.5,-,1,203.9525,1,0,0,0.5,0.5,1,0,0,-0.5,-0.5,1
33.5,+,5,32.5,-,5,204.6469,1,4,0,0.5,0.5,1,4,0,-0.5,-0.5,1
